,mean_F7,max_F7,min_F7,std_F7,iqr_F7,var_F7,sum_F7,skw_F7,krt_F7,mean_first_diff_F7,mean_second_diff_F7,rms_F7,abssum_F7,ssi_F7,var_F7.1,mav_F7,log_F7,aac_F7,dasdv_F7,dfa_F7,fuzzy_F7,shannon_F7,pe_F7,hjorth_F7,hurst_F7,label
108,0.20159374242277997,0.09841773885339546,0.27658226078035747,0.12541990948622753,0.4066328950899244,0.03759467421996641,0.07040272309386462,0.4544124498153003,0.06487011944980807,0.17719270528215386,0.21185655321155333,0.15767747309549868,0.07040272309386462,0.028127681155340197,0.0718254516484579,0.20159374242277997,0.2868841857968964,0.18795300481311852,0.13446755311215491,0.21495979528248332,1.0,0.6303088911306025,0.30102999566398125,0.6619229732614251,0.27454773564113305,3
96,0.10739417473220024,0.026213649524683198,0.46954897903122794,0.017671545262689447,0.06788259314904835,0.001592102105273303,0.03245552724193952,0.4042059666247881,0.0951103854641718,0.0260167833567418,0.04027757095239113,0.06489514258893155,0.03245552724193952,0.00681388213664135,0.01915768336509967,0.10739417473220024,0.21561233375382358,0.02022982674324376,0.012030563963289385,0.023756214250872546,1.0,0.9662857500536574,0.30102999566398125,0.1342208413172782,0.26428361891560054,2
118,0.12898743092049544,0.1795122305667201,0.011190376696593774,0.16845768372470893,0.18568572539596187,0.06460237289206344,0.17731055851963584,0.8627257382325882,0.690639420611968,0.15737721298687005,0.1830891051140048,0.14896647898098941,0.17731055851963584,0.07696068311082502,0.057646487322074856,0.12898743092049544,0.07183284527451919,0.16107490679606715,0.1891834092554501,0.1581069946723283,0.2008902855029462,0.4000804233727485,0.7937061758848682,0.6027229297347866,0.4383107010643596,3
102,0.3004785509197814,0.1772850736893416,0.3372721378700311,0.20343188769082593,0.4810482696057136,0.0918588242967093,0.11023731349391247,0.5527921067873299,0.13226421313722692,0.22958008555586745,0.22910174834839267,0.2475555010745655,0.11023731349391247,0.06058517487579773,0.1520300063047104,0.3004785509197814,0.40217742430040826,0.2369428132253503,0.19885628307403921,0.34824593272422866,0.5725198998730242,0.6303088911306025,0.30102999566398125,0.7979321370980312,0.28122913779198383,2
116,0.11631673474577643,0.2325391048922002,0.0025837845264581848,0.19959884423703356,0.17204838464701835,0.08863935722537389,0.1974299931285276,0.96890080848909,0.9503647292458627,0.17041369000639597,0.19087716024101664,0.16558695356916375,0.1974299931285276,0.10736106162828755,0.06773712938208205,0.11631673474577643,0.03479343604500213,0.16973454261266832,0.2162842439744665,0.18522040531134398,0.1503307367432784,0.33063448296011205,0.954845500650403,0.6222107713972485,0.3799742587496326,3
113,0.1450211055202555,0.15983118277502045,0.0027449917505432135,0.15443205472741472,0.26388099271627596,0.05500903253184245,0.23597406172281696,0.7026968940738956,0.41706213203522047,0.1472268431226113,0.20337047273821804,0.14792101047823022,0.23597406172281696,0.08998135293467704,0.05643545094825939,0.1450211055202555,0.07012568956299875,0.14637877930172513,0.16834518331462234,0.13379140985995733,0.23367829869583945,0.6481801984021667,0.9548455006504027,0.5100344982131955,0.09943674808837044,3
119,0.11478496620062807,0.1795122305667201,0.007093079079758591,0.15674863875737183,0.1721123865626199,0.056540764955531064,0.19537314288998256,0.9185801071748059,0.8587572488515898,0.14074783055534965,0.17767081982764632,0.13582011567265345,0.19537314288998256,0.07894032350015565,0.04925568939718078,0.11478496620062807,0.05760198688590016,0.13291946845987812,0.17087626887644802,0.13877518778843104,0.1905812437646304,0.33063448296011205,0.8051792662576699,0.5759219964788138,0.43217388940780793,3
106,0.3128161809447811,0.19265531733794836,0.012998329235253672,0.23807091909396355,0.7305960604987367,0.12354603182575549,0.3871281436280506,0.41982679383489346,0.0420880502373381,0.27404542074024707,0.29498812472532854,0.2784754435043875,0.3871281436280506,0.2153366826171543,0.16450148580779228,0.3128161809447811,0.1836527724633555,0.28033183052020577,0.26501637240423304,0.2979622113275544,0.30429398617232983,0.8896064783934754,0.863001926277787,0.4507264607806605,0.36378203984944724,2
114,0.05804376938582613,0.03471086893890888,0.24713014099266473,0.04222367329073328,0.07639161846667099,0.005821274033790776,0.01257529272534283,0.6865736881263235,0.31037941798928115,0.06547412153161343,0.07537581931069605,0.04048868451956785,0.01257529272534283,0.003264937415784467,0.010388012690971843,0.05804376938582613,0.11645233538976371,0.06659410365281275,0.057810661694606566,0.047104874941154375,1.0,0.23454583255966413,0.30102999566398125,0.932909885042332,0.16456382167700362,3
104,0.1539452205873124,0.1860929221174928,0.006058235352366121,0.15965349227397688,0.2537529070697216,0.05849097584078557,0.24795731354151893,0.7918837444659116,0.6395610888089841,0.1709367665773411,0.19468322017267312,0.15527909014062743,0.24795731354151893,0.09703832795435219,0.06102446125872618,0.1539452205873124,0.1101201819963921,0.17067810441765283,0.17941469879762142,0.1411199325985845,0.24197756654654287,0.33063448296011205,0.8345307032732141,0.5238230100051671,0.3902271598512102,2
110,0.12320468544873736,0.10870996536819175,0.02031224051637404,0.08425234411226805,0.13316235566620796,0.01850575467953296,0.2066790948230004,0.7154479366193035,0.5967928329075286,0.10144669376484237,0.13548961855472916,0.09832697466247542,0.2066790948230004,0.04919011186642622,0.029909719269028374,0.12320468544873736,0.16868098588525293,0.0910371022249133,0.09516528148770703,0.07256995942932364,0.26269255255274776,0.33063448296011205,0.8334376104700453,0.38892550862568176,0.3339427919635432,3
103,0.17082922092149808,0.1860929221174928,0.029850876595846856,0.1681543223930183,0.26295260683865845,0.06438677787769642,0.22506774194967047,0.7616563536957174,0.5446709360631606,0.17710577287537105,0.19206958076129838,0.16790129314211782,0.22506774194967047,0.09292417598984229,0.06997361784687461,0.17082922092149808,0.14497827441955063,0.1808306841450353,0.19185349076287037,0.10864322927642048,0.2600966187672154,0.4000804233727485,0.8292285253238629,0.5359112980607241,0.3358345888205692,2
115,0.13723136276647085,0.2325391048922002,0.011212945059073168,0.21418795243664437,0.17555278021568058,0.10119844352723911,0.1867199782730335,0.9014447029404055,0.7550087120580034,0.1949652072756661,0.2101699496518171,0.1829020685835353,0.1867199782730335,0.10660862361220762,0.08054085230359011,0.13723136276647085,0.053872827953165406,0.19943064019552584,0.23825554349052677,0.2504753657199395,0.1722491484024999,0.4000804233727485,0.9759176003468814,0.6237658610092243,0.4626194144102985,3
99,0.06002699915235769,0.018432652925815182,0.2825478575670212,0.016018753375157912,0.0,0.0013916790490785022,0.013374213678113478,0.5704037288847128,0.32875383613813325,0.026813857295266752,0.05679122663632434,0.03347922418779166,0.013374213678113478,0.002404114320050868,0.008260863453086796,0.06002699915235769,0.13561994211671063,0.015062120235716478,0.010638659995471988,0.028579018816667134,1.0,0.23454583255966413,0.30102999566398125,0.3040093882512762,0.14894417463930534,2
100,0.17692387319311634,0.17695610947755122,0.024703113703566315,0.17080290058850445,0.32973253148116477,0.0662811747835305,0.23202402719633358,0.6794983367441279,0.38485077297395315,0.19587980104952485,0.19901620686131308,0.17239829485989464,0.23202402719633358,0.09693027979366367,0.07306716165084462,0.17692387319311634,0.1361092699659086,0.2000547638449243,0.18788254775128185,0.09944494403876805,0.32829163837848446,0.6307297438634435,0.8509607264512279,0.4928773864313716,0.3127638248506522,2
111,0.2599287050896829,0.0846179464265974,0.4667074882659889,0.07599784364709013,0.11136859345421928,0.015472035350679671,0.09390228161208358,0.1070366066910782,0.29274306860878685,0.16397821319029446,0.2538566670756109,0.17703064656388087,0.09390228161208358,0.034134733606559636,0.08666926463033138,0.2599287050896829,0.43332780138483057,0.17332822677104776,0.12914554357317917,0.0779421745739854,1.0,0.6303088911306025,0.30102999566398125,0.5563899420814593,0.19471537204363745,3
132,0.10285210868742242,0.04215494286543199,0.24251015485412553,0.06010591847989513,0.2025819043928475,0.010378052793659484,0.030625808974657085,0.4858235305444033,0.05927678302000954,0.05455718083363256,0.10306522766198827,0.07388176570292315,0.030625808974657085,0.00833651980053005,0.02292021896895185,0.10285210868742242,0.1769630958436659,0.05805184950283811,0.05609065202949027,0.1183678139348648,1.0,0.6303088911306025,0.30102999566398125,0.6467036732686025,0.2879835147039471,3
120,0.15181891037223233,0.052834430264039056,0.19601594879129325,0.05890692533148393,0.08935757264050802,0.010033601718145166,0.050351513235629815,0.16428246549687023,0.2538466158780008,0.159694152204124,0.20653613263810267,0.10353155262642351,0.050351513235629815,0.014184338122120034,0.037370554174537364,0.15181891037223233,0.24874813450770872,0.15143805987512174,0.11039857677752446,0.0779858248022544,1.0,0.7223724442223263,0.30102999566398125,0.5327638151306265,0.22072337568253717,1
142,0.05652630061270632,0.05895871225654986,0.006139393901443919,0.07766214846506926,0.20380431712328498,0.01606236408738834,0.09460521796002302,0.57438504682333,0.16994564871761672,0.06868856773612265,0.08375044764827211,0.05962920268584959,0.09460521796002302,0.02135908830890157,0.014710513240158646,0.05652630061270632,0.020535589909788595,0.07045075457361223,0.06820768523627892,0.21503979740202478,0.26785505517126385,0.7099855368269092,0.7575825764051906,0.5950425373909006,0.7441156872056094,3
126,0.38361284977991844,0.1546028782928356,0.9191083792992736,0.12786942872895374,0.3082926844889274,0.038938378279028386,0.14372699500944217,0.4522263341112333,0.12876153416407368,0.2869214683670084,0.3635221594941326,0.26975299108970696,0.14372699500944217,0.07039109067795356,0.1762610549704584,0.38361284977991844,0.6290590193529526,0.25745933107507235,0.1793641121373467,0.20351718621429984,1.0,0.6303088911306025,0.30102999566398125,0.49804685331942283,0.2534724215979406,1
140,0.06305189747927169,0.07331161170108086,0.0016252364269466564,0.0838843647878455,0.16001943104321048,0.01836486694014965,0.12590626744250172,0.683442135876324,0.36124609922748907,0.04230550284464597,0.034277143031829445,0.06671235802482264,0.12590626744250172,0.02934376545624363,0.01700403545301626,0.06305189747927169,0.0234326702099229,0.0343753409923366,0.03871221278133569,0.05535612584541578,0.15229300327311457,0.521340783818635,0.7216444548992212,0.18837030413878947,0.4237702369365068,3
137,0.08703372001631672,0.07088417588353932,0.018198154789122678,0.09859292606684641,0.337395433781952,0.024406739083245782,0.15810892466659876,0.5254061362841086,0.07572698482261758,0.03218256934369971,0.025494512463930318,0.08694156808512511,0.15810892466659876,0.041490506184460825,0.02490281903733472,0.08703372001631672,0.06556275008976646,0.0318407588657159,0.034901170437666364,0.05495963582220947,0.1253994162263051,0.6313798944844605,0.8137009080640346,0.08907626243927246,0.8197542780256148,3
143,0.10482297742013949,0.14168876023611557,0.006139393901443919,0.1435823311421843,0.30415739557396565,0.04811312073624002,0.1819962400514753,0.7521438692351401,0.49141580518097755,0.09660732510469094,0.11838401721753666,0.1229848150561101,0.1819962400514753,0.06799674794194806,0.04213930016100368,0.10482297742013949,0.02937063185525568,0.0857666255660056,0.09617260771397623,0.10855910032851608,0.178722781134275,0.43964579231528955,0.7854425638516597,0.2910897033089507,0.514620662243312,3
130,0.044991415437995536,0.06432778943892552,0.0059252173436083405,0.06507755031342342,0.11022274017046703,0.011866014393905958,0.0814395855356012,0.7256467546055135,0.4625042276861321,0.030544159207023143,0.02552311229671982,0.04667104905757952,0.0814395855356012,0.015996185405818472,0.010569238859974076,0.044991415437995536,0.03985322737314144,0.031199544914410314,0.03462942729002869,0.13661904264805405,0.18360225415610537,0.41270594108552666,0.9638764005203221,0.3956474841761005,0.43690032788550726,1
138,0.22673720030601016,0.11055949852693897,0.40140088641619787,0.11142106544375599,0.2241055970549004,0.03036352767791724,0.08053147149559411,0.47717562356010484,0.17488139161577734,0.17023804273061371,0.13723355957115352,0.16703980681762776,0.08053147149559411,0.03096637302886663,0.07884004185321573,0.22673720030601016,0.3541419962209613,0.16737636118557658,0.11827463829696286,0.1671519697554398,0.1979508184098,0.7223724442223263,0.15051499783199063,0.43316600084264417,0.24709257975137344,3
128,0.10832530773236079,0.13934130278438567,0.013008074983217207,0.12388694110884593,0.29172083583784114,0.03676563086435586,0.18669914961374096,0.6872749675782243,0.4485969595587645,0.11746601431988109,0.1564995656767848,0.11219207041526673,0.18669914961374096,0.05940622360734126,0.036553053272795046,0.10832530773236079,0.07106800541400209,0.10140660138351608,0.11114969463410176,0.08431858558775732,0.12768760938089532,0.43964579231528955,0.6826440322510313,0.4077935890115924,0.698981213027464,1
134,0.024055149727445352,0.03910232875321817,0.01400205522791932,0.04899833228566125,0.13930594605081417,0.0074011807612696405,0.07354165258611245,0.6187765504869173,0.25941918649058626,0.06497424959772162,0.10017535065135201,0.027300348172556086,0.07354165258611245,0.011315473356718049,0.005280596147340763,0.024055149727445352,0.017653268277937523,0.06233606932409607,0.06620509680230718,0.03373405340469543,0.22955285442706166,0.8449652134605835,0.8739069071968312,0.748753706510436,0.6178951480098155,3
127,0.09328137076742586,0.13934130278438567,0.019622827542499097,0.11953703500753436,0.24602196251709424,0.03446295458338966,0.1365565452651089,0.7991540924821148,0.6895274456410774,0.0894326978153731,0.09366424489918114,0.10218489412113473,0.1365565452651089,0.043786813448613585,0.032029373045268116,0.09328137076742586,0.07029886144495544,0.09155929174666241,0.10643102827961562,0.2591564668844951,0.12885785509038108,0.4000804233727485,0.6337734009539242,0.4322127662272162,0.5872843644333875,1
139,0.06985610646822661,0.07331161170108086,0.0016252364269466564,0.0897901330885881,0.17809968294985315,0.020689637414178477,0.10981952842125274,0.6532509334036746,0.28613825023011724,0.030868269194627564,0.024072171488659835,0.07319180924530025,0.10981952842125274,0.027705332203827114,0.019611131007701822,0.06985610646822661,0.028723094167182127,0.031691505503356455,0.03852550408374738,0.20695190062678673,0.13468773915871654,0.41270594108552666,0.6967753272317112,0.27212904628292395,0.481140614558218,3
123,0.11697169247679548,0.05352589068472,0.20880675081946296,0.07322520008903984,0.22637128704124668,0.014512516315747626,0.03631371842624779,0.48600779438466385,0.06877185166855636,0.0997724580652051,0.11920456203456728,0.08729947267648323,0.03631371842624779,0.010826201771712165,0.02907238325662462,0.11697169247679548,0.18826457188411244,0.10289215226443958,0.0866683250533528,0.07672747651686891,1.0,0.9662857500536574,0.15051499783199063,0.4433725762406483,0.2875147101703595,1
124,0.05010761423212383,0.06776970376983245,0.030795195051042938,0.08001099793903535,0.12059213897470197,0.016913842386870024,0.08727908820195107,0.7004546022884282,0.33052058443133125,0.04676308449214609,0.04798239530687185,0.058056419142619387,0.08727908820195107,0.02067167067643867,0.014179684119950417,0.05010761423212383,0.04000510850328893,0.04778872490424825,0.049940429066955394,0.1762563400934191,0.29041871919492257,0.5176987094989813,0.8207400241044235,0.34467288435738364,0.519801206869774,1
135,0.11748824403288538,0.08513756896714413,0.14481269111138712,0.11628022673110515,0.2844979253087462,0.03278712746983335,0.03652180518871517,0.543386498924384,0.1365146419259316,0.1528504500198526,0.09497299064513817,0.10747197690731292,0.03652180518871517,0.01505672929715768,0.039526288880444065,0.11748824403288538,0.13204084692075815,0.13618747713944873,0.11798265142599511,0.18043336016443282,0.6850879432724029,0.6303088911306025,0.30102999566398125,0.9198642300476916,0.27038354501921974,3
156,0.027826216854341387,0.012363221906368432,0.13174176624931863,0.026009203282702353,0.09117310790930394,0.0027652332076805856,0.0004025045460531516,0.47661431808524013,0.10509921936345304,0.05030764277199283,0.0725915886903053,0.01636708039401681,0.0004025045460531516,0.0005995508943389099,0.0038016711582434986,0.027826216854341387,0.06844622660397608,0.05592666592158613,0.03809645211951888,0.04768125260093935,1.0,0.7223724442223263,0.30102999566398125,0.537892417040905,0.07658758552377871,3
144,0.11091839556905793,0.03676805649662862,0.4558054133884415,0.033601378857265864,0.1135685812260742,0.004068801555386998,0.033875218452847786,0.4772717572709011,0.07500025700140563,0.05406320526402533,0.05434878201777833,0.07057847076965773,0.033875218452847786,0.007763323776595983,0.021503814725718783,0.11091839556905793,0.21382101754774596,0.04599964292496833,0.028478067028419887,0.04457275017088019,1.0,0.6303088911306025,0.30102999566398125,0.1829422208821935,0.2612459383791225,2
166,0.07682759337339526,0.10178784538761927,0.011025544262607361,0.0985562170660498,0.14147836812555714,0.024390612051656484,0.11777661101504823,0.8103193561336078,0.6127299789312528,0.07065258848934935,0.08263488519616108,0.08174450600427297,0.11777661101504823,0.03209287557880145,0.022999225347482596,0.07682759337339526,0.05879131245202227,0.07237802725283725,0.09654785326369131,0.07798451820991632,0.21011810565710184,0.4000804233727485,0.8041539486478031,0.5374315703086373,0.3411682379631275,3
150,0.11018211612252139,0.032674069286002624,0.40403390607200496,0.02923638363743299,0.0905108678310478,0.003291926886884091,0.03357861687553224,0.3990622872127584,0.08630684782861621,0.048216481310813325,0.050691984022094516,0.06905977780146472,0.03357861687553224,0.007505064778079968,0.02086564012911118,0.11018211612252139,0.21413616002835192,0.04089452329047091,0.025819026488921298,0.04696810808872539,0.3445952133134925,0.9662857500536574,0.30102999566398125,0.1541771813065995,0.2775824652931238,2
164,0.10393480263602362,0.13881643136838687,0.014769056591359893,0.12907028331795245,0.23535629734270103,0.03960564653477885,0.1808036039170119,0.747803344735367,0.5225724698508282,0.13956137661489296,0.1497845273040213,0.11335368323501413,0.1808036039170119,0.06030398474647375,0.03713684946200205,0.10393480263602362,0.057485143701849,0.13049367941763354,0.13949935423357385,0.12589112701329255,0.2324344765448449,0.5455680346322467,0.8438039076304329,0.5441694019334061,0.1506697889030562,3
161,0.11912229743944384,0.12868449614560243,0.0021465759479777297,0.11614809447089654,0.20791413210964088,0.0327200086427968,0.2011972870281187,0.6782074776975245,0.46998655975567893,0.12832026052655843,0.16453816179275763,0.11286868157401606,0.2011972870281187,0.059928360646070475,0.03689258859033897,0.11912229743944384,0.052188784278581465,0.11955932028247755,0.1305683842461068,0.10923752904184661,0.2733792087082004,0.5455680346322467,0.8739069071968312,0.5020191420457625,0.4254594586196798,3
167,0.06405101971234,0.10178784538761927,0.005446377345985499,0.09273348240233177,0.13318187377136306,0.02189894960962966,0.12724788319112856,0.8633900948399479,0.7556738408486814,0.06867507257185236,0.08192450489408959,0.07259152218090817,0.12724788319112856,0.03267162538748004,0.019168076489530533,0.06405101971234,0.04028858464549217,0.06618303121689519,0.08827219498936399,0.07922925268250999,0.20860304120185746,0.33063448296011205,0.7891318745597056,0.49449977246052884,0.3222884726203532,3
154,0.09373387613538707,0.12973542418545234,0.009599006052372759,0.12774891543469322,0.22998968331499534,0.03887172357518598,0.1370730236915883,0.7580382704392323,0.49703936111397085,0.1282056917550172,0.14548669165051634,0.10754251814410576,0.1370730236915883,0.04713364252420833,0.034613819893569105,0.09373387613538707,0.04743610073735429,0.1313128425357008,0.1391996490934798,0.09692848998329108,0.3078380245496913,0.4000804233727485,0.8945806501274036,0.5944751353864202,0.30180202106336956,2
162,0.1616611771868701,0.06790268923381387,0.17219145092441657,0.08157503452213072,0.18708913238510075,0.017492727280153584,0.054316355491262715,0.27954949002616913,0.12539986109217208,0.0880459674957892,0.08843546476295032,0.11704794173769925,0.054316355491262715,0.01726991892378332,0.04499522280067052,0.1616611771868701,0.24222850206229302,0.06736183439575169,0.05111944384652951,0.12935925252261757,0.5355514511860342,0.6303088911306025,0.0,0.5669153954548658,0.26439210176876504,3
152,0.11506315316771208,0.12842444323238064,0.001333841825613868,0.10968367408469079,0.22536852204308633,0.02951927081661097,0.19574669079408277,0.6929354887499777,0.5458785696646133,0.12060047726924149,0.14873279481020654,0.10717921113966176,0.19574669079408277,0.05560622251783575,0.03408198824409547,0.11506315316771208,0.07105073380046546,0.11861380544441642,0.1339821033500336,0.09462187935379177,0.21518022121681804,0.33063448296011205,0.8842732043572188,0.5499573540219395,0.3703675718156891,2
158,0.08489480616203215,0.1524104807257269,0.005360449613353651,0.1288463252080578,0.17100275256501626,0.03948077600247403,0.15523680310140076,0.9051134469592073,0.8601143846156319,0.1242827401949327,0.1404924634550993,0.10487283738865329,0.15523680310140076,0.05389835608510622,0.03297139671630277,0.08489480616203215,0.041885191218686786,0.12127691949297079,0.1440606923508988,0.12582354959604447,0.19726257682370413,0.33063448296011205,0.8541702047908208,0.6162539328459284,0.47633979218843414,3
151,0.12688579141224796,0.12842444323238064,0.013584694558815327,0.11605240009016085,0.22200872829973725,0.0326714414775848,0.17491179920516153,0.661581454612625,0.4607957364273515,0.13446966297329482,0.16549124763511341,0.11638545758604525,0.17491179920516153,0.05291366387467178,0.03907719630894912,0.12688579141224796,0.10143114978649759,0.13748818118800218,0.14804123366581615,0.061130388213724726,0.2840801478456019,0.4000804233727485,0.8991255257574648,0.6016459586253953,0.37380430217562216,2
163,0.12310340927749006,0.13881643136838687,0.017900405228795376,0.1359312188836585,0.24623055195037144,0.043525626708351334,0.17059468185889623,0.692883433279673,0.41789798604236245,0.13937334197090676,0.14665268690223085,0.12600270215193798,0.17059468185889623,0.05956167830071699,0.04421084357409929,0.12310340927749006,0.07658011181167879,0.1426097518739734,0.151272983735139,0.07237797239612229,0.26243902017236576,0.6307297438634435,0.8509607264512277,0.5550669660161702,0.28016476280453245,3
147,0.09552943131691831,0.0328688552997953,0.20801089689242672,0.04061192490937192,0.11323008573860269,0.005471701823173958,0.02767595390470895,0.2803880890162246,0.12678426442663077,0.08528815656529266,0.07367457879825441,0.06274515746565675,0.02767595390470895,0.006466827515224847,0.01830008907295133,0.09552943131691831,0.17408362060626276,0.09211503242575803,0.0595160373815138,0.024314340402734634,1.0,0.7223724442223263,0.30102999566398125,0.33267983897239295,0.20619666519906465,2
148,0.12254288966739922,0.08993705427163567,0.020830464422279767,0.1060406642853461,0.2195461389302709,0.027787149165079794,0.16995491865004214,0.5480768655296808,0.18844433787212,0.1169526922963114,0.12485707411553806,0.1087093099772596,0.16995491865004214,0.04787803756910484,0.03518864740469074,0.12254288966739922,0.1059577140671879,0.11972081638692895,0.1151083869653279,0.08563718804858282,0.31451342682692274,0.7387553971680729,0.7690225261910667,0.4886712430878482,0.25519275286750165,2
159,0.1842211905393491,0.09042834390353635,0.5861296134483241,0.07754754840446623,0.09097120616881171,0.016021369892340914,0.06340439343131557,0.7121670633506672,0.3562856199134351,0.13209711805012098,0.15983025998727785,0.12950341810107732,0.06340439343131557,0.020346037226825417,0.052596508984080755,0.1842211905393491,0.3193547858767041,0.12031451676775219,0.11036574635064393,0.07849584379200641,1.0,0.23454583255966413,0.30102999566398125,0.7802371125754283,0.17417783304531434,3
180,1.0,0.516898745226383,1.0,0.5608690492155995,1.0,0.6433424115671404,0.45256843394028123,0.30938608774521414,0.06595274113578886,0.8510275500259299,1.0,0.8862244835898729,0.45256843394028123,0.6259740546331761,1.0,1.0,1.0,0.9152856621304974,0.7924666478305971,0.41140818925320766,0.6236745510255929,0.9662857500536574,0.30102999566398125,0.5501679342661914,0.2655241783276476,2
168,1.0,1.0,1.0,1.0,1.0,1.0,0.7079918400648075,0.47458655756984636,0.08345959602399097,1.0,1.0,1.0,0.7079918400648075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.11992423429397522,0.7223724442223263,0.30102999566398125,0.6379844928010866,0.29955455087398086,1
190,1.0,1.0,0.0570125931061371,1.0,1.0,1.0,1.0,0.8193520006119929,0.5655785841871346,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6352788977698586,1.0,1.0,1.0,0.09615574575040185,0.4000804233727485,0.8991255257574648,0.7151098491883973,0.38459697503849927,2
174,1.0,0.8218798414497609,1.0,0.7897570961343778,1.0,1.0,0.6320368602458782,0.534258693955828,0.13809736220770072,1.0,1.0,1.0,0.6320368602458782,1.0,1.0,1.0,1.0,1.0,1.0,0.6835995088209574,0.3556332673227897,0.9662857500536574,0.30102999566398125,0.3887461711640031,0.26993946621923853,1
188,1.0,1.0,0.01811774078939126,1.0,1.0,1.0,1.0,0.9402476598079121,0.8896161963622005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.640506849930028,1.0,1.0,1.0,0.10008432935422651,0.33063448296011205,0.9322682509756043,0.5809198098167061,0.40442442759396025,2
185,1.0,1.0,0.04694282966218684,1.0,1.0,1.0,1.0,0.8610130138081058,0.7031180387700885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6908022650115768,1.0,1.0,1.0,0.11691530239803898,0.33063448296011205,0.7826020165828714,0.599667735259804,0.23366947730929796,2
191,1.0,1.0,0.017547671934422224,1.0,1.0,1.0,1.0,0.7921844746778551,0.5641529457759584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6251389624780895,1.0,1.0,1.0,0.09187304914597023,0.33063448296011205,0.8917989542488183,0.5672127501150608,0.14619440426219005,2
178,1.0,1.0,0.03295356191677455,1.0,1.0,1.0,1.0,0.8393940437404677,0.6341505119724191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6821086581342415,1.0,1.0,1.0,0.12674035674145587,0.4000804233727485,0.9277528010406446,0.6255680691719928,0.36752240679925174,1
186,1.0,1.0,1.0,1.0,1.0,1.0,0.872885079045477,0.48293052251803764,0.08771075023631643,1.0,1.0,1.0,0.872885079045477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16849581336134536,0.9662857500536574,0.30102999566398125,0.6136799030420812,0.2864953913323975,2
176,1.0,1.0,0.030509653728096685,1.0,1.0,1.0,1.0,0.9062931272705291,0.8165237813873372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6555059066425146,1.0,1.0,1.0,0.10774232116775484,0.33063448296011205,0.9011693594944408,0.6213669657669867,0.31582194228822785,1
182,1.0,1.0,0.04319432740746945,1.0,1.0,1.0,1.0,0.8677538012622141,0.7367571638224798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4669317172624744,1.0,1.0,1.0,0.11611902336260366,0.33063448296011205,0.9096910013008057,0.5929443755092596,0.2003456008976374,2
175,1.0,1.0,0.05120256481467072,1.0,1.0,1.0,1.0,0.8447466779870416,0.6464693104568947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7567060130263389,1.0,1.0,1.0,0.11384650923439314,0.4000804233727485,0.9066218499539629,0.6387839950056089,0.34133368453618496,1
187,1.0,1.0,0.08551469135458488,1.0,1.0,1.0,1.0,0.8782535015346826,0.710073982026373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7861016359266114,1.0,1.0,1.0,0.11348931063137763,0.4000804233727485,0.9277528010406446,0.5847252384080625,0.409294593656318,2
171,1.0,0.7960368983590267,1.0,1.0,1.0,1.0,0.7397124864357195,0.3325831618875096,0.0033269594109367525,0.8956378080938007,1.0,1.0,0.7397124864357195,1.0,1.0,1.0,1.0,0.9083056821651583,0.9938869828987541,1.0,0.14675773736240522,0.7223724442223263,0.15051499783199063,0.5369463071213693,0.32264309417894144,1
172,1.0,1.0,0.08124121481728373,1.0,1.0,1.0,1.0,0.810209476852917,0.5977374673957684,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8312050642037144,1.0,1.0,1.0,0.1194076015270901,0.4000804233727485,0.8057473757114276,0.5834792025764977,0.294240045966975,1
183,1.0,0.6471341077146915,1.0,0.6152882750860181,1.0,0.7709158333190387,0.5227021303686027,0.48706505221100016,0.09498612968412218,0.7785385274728733,0.7980098605409311,1.0,0.5227021303686027,0.8041778298751976,1.0,1.0,1.0,0.7912490914944763,0.6564571957901664,0.9012750212336808,0.19132803337076582,0.7223724442223263,0.30102999566398125,0.4761102567915005,0.29439795245917416,2
204,1.0,1.0,1.0,1.0,1.0,1.0,0.7030250983771718,0.5183251657651426,0.07557946198501839,1.0,1.0,1.0,0.7030250983771718,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.09012312281183645,0.6303088911306025,0.15051499783199063,0.6451795661053161,0.2847705038216153,3
192,1.0,1.0,1.0,1.0,0.9896103359264443,1.0,1.0,0.7057984655424837,0.36512126065451284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12757550452233357,0.23454583255966413,0.30102999566398125,0.36035672402675323,0.17463557408327082,1
